dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
Synthetic,ECFPFingerprint,Modified Cosine,Spearman,0.1157376062536585,0.0
Synthetic,ECFPFingerprint,Modified Cosine,Kendall,0.0778156916765059,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Pearson,-0.0152599789751609,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Spearman,-0.0266351232005053,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Kendall,-0.0181088615809511,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Pearson,0.0720698700629374,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Spearman,0.0528431072668117,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Kendall,0.035807499020479,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Pearson,0.1070901624423897,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Spearman,0.0765532992668821,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Kendall,0.051830229226365,0.0
Synthetic,ECFPFingerprint,Modified Cosine,Pearson,0.1479944390553859,0.0
Synthetic,ECFPFingerprint,Modified Cosine,Spearman,0.1078436192076474,0.0
Synthetic,ECFPFingerprint,Modified Cosine,Kendall,0.0725578726100554,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Pearson,-0.011809320231933,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Spearman,-0.0267142472517007,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Kendall,-0.0181977891608013,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Pearson,0.0750486751566966,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Spearman,0.0495958302550637,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Kendall,0.0335331274883871,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Pearson,0.1160592930552665,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Spearman,0.0798563399771269,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Kendall,0.0541065381872362,0.0
Synthetic,ECFPFingerprint,Modified Cosine,Pearson,0.1496818887621282,0.0
Synthetic,ECFPFingerprint,Modified Cosine,Spearman,0.1137447001312684,0.0
Synthetic,ECFPFingerprint,Modified Cosine,Kendall,0.0765124626688396,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Pearson,-0.0043866612569847,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Spearman,-0.0167640076226134,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Kendall,-0.0114280064041292,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Pearson,0.0816270213143137,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Spearman,0.0602462715023353,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Kendall,0.0407926883984011,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Pearson,0.1198307273825334,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Spearman,0.0891250823407549,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Kendall,0.0604516927794757,0.0
Synthetic,ECFPFingerprint,Modified Cosine,Pearson,0.1514139712051268,0.0
Synthetic,ECFPFingerprint,Modified Cosine,Spearman,0.1145461186000063,0.0
Synthetic,ECFPFingerprint,Modified Cosine,Kendall,0.0768237629914088,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Pearson,0.0066700023383316,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Spearman,-0.0096627628668765,0.0
Synthetic,AvalonFingerprint,Modified Cosine,Kendall,-0.0067714531598457,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Pearson,0.0898885033534668,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Spearman,0.0661462175949883,0.0
Synthetic,LayeredFingerprint,Modified Cosine,Kendall,0.0447409736075913,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Pearson,0.12520293562659,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Spearman,0.089800420784331,0.0
Synthetic,RDKitFingerprint,Modified Cosine,Kendall,0.0609148704510192,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.0282062313943652,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.0903410105273936,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.0636965473130554,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.1458100255377728,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1086978783403642,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.0728372708008425,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.3505402121348063,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.3200833111631739,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.2173605884318849,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.3401070964102306,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.2851097465552945,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.1946620289911749,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.0245153750501099,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.0860104974825856,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.0606820919653116,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.1456012449726939,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1101323195733065,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.0737613138794893,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.3413063290372459,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.3102950691171132,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.2105046436978733,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.3350596923297583,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.2771728571690318,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.1890428230757826,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.0142677004130765,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.0750621927976154,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.0534274088380357,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.1481973420168897,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1108230856678221,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.0742486169370053,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.3575426193179289,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.3259856117516904,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.2214761203941159,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.3426172994109652,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.283237769777369,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.1933392879587673,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.0057032362597817,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.0651661257773321,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.0469325486083632,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.1543747572248391,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1184607165158963,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.0791161114052141,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.353712803464234,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.3237907448682352,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.2198318155724325,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.3486323215334107,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.2914626981496093,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.1989653549540287,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.0178705885016326,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.0781865836492036,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.0557190453399807,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.1472532966729303,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1117635943003579,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.0747749402934273,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.3523741608022774,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.3258691131876058,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.2214175830585244,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.3420169771499164,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.2839069084238184,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.1936742065087483,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.0152988523829832,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.0824369091278731,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.0584877973553142,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.1464602995378036,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1056379629282836,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.0705842197310932,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.3522286693165979,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.3215664161437834,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.2183211670816318,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.3404403524780923,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.2812230553492665,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.1920478849765239,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.0272536524487245,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.0850946218849219,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.0599005294894395,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.1390365911378646,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1059004342271336,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.0706792361403108,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.3416992350851846,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.3177573768580226,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.2153190355369338,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.32712408096979,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.2727788007099521,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.1857386845078232,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.0230393376803598,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.0862906625288215,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.061034118206316,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.1534075968121653,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1170678296633603,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.0784924295394504,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.3488072641909104,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.3182385792789317,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.2161950942520012,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.3444789248416112,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.286328172490458,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.1954330532628025,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.0240724368061786,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.0873744961855692,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.0617837167756023,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.1438490354358542,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1065804812612681,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.0712631604175047,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.347207176639371,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.3168338330015826,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.2152688971316507,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.3378078020107773,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.2800729023355628,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.1910544467395365,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.0127083295959159,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.078984807926736,0.0
Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.0560923184433225,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.158927730264672,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1183603666511756,0.0
Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.0793316905249885,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.3609471754247427,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.3303148378861911,0.0
Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.2242735090493529,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.3487093770852363,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.2904338959804392,0.0
Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.1981986062941336,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.1079862131905946,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,-0.0146213605613136,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,-0.0099475684771463,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.1021778655671561,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.0405151419014209,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.028015660599528,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.1242086685453157,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.0882104755879112,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.0613170694696178,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.136225089401673,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.0836278778036761,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.0595958356598672,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.1064909403730728,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,-0.0255211895135351,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,-0.0177091455307445,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.1008280783554714,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.0343211912102116,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.0237115894042687,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.1251976866718114,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.0845912412646438,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.0588144799399527,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.1345445921907841,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.0735174810432017,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.0524650941052223,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.1075801839468432,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,-0.0155048387928181,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,-0.0106462855058269,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.1062407919890265,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.0483451153003567,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.0334990380757173,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.1256128105560293,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.0919183843797459,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.063920173894551,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.137874919536434,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.0835362952482527,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.0594450440277913,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.1058191113228473,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,-0.0257372665120131,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,-0.0179519083313936,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.1040347313261051,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.0410417204586529,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.0282906418123167,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.1246523070183027,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.0834042256140841,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.0578659548456273,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.1384479390023435,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.0784011712302492,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.0557061997958486,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.1044202639664204,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,-0.0230405334761277,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,-0.0158314403818465,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.0972339536294798,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.0358490163027351,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.0247959071033054,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.1236473287325293,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.0885627019836722,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.0615587291840862,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.1327230053722313,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.0753266200626196,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.0537056611312548,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.1077934591420679,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,-0.0197153363828922,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,-0.0136919061267078,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.1061682533673186,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.0461863832324101,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.031955549207646,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.1269051408448617,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.092250127541214,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.0640931076985189,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.1386651061337209,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.084882161195685,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.060592448662997,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.1070388810861637,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,-0.0250030768231558,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,-0.0173498079269969,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.10284370432965,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.0348320954484177,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.0239859457059277,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.1289487290578162,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.086144685113311,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.0597751738364795,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.1374963595895754,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.0734872075550733,0.0
"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.0523849406834651,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.105677964557336,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,-0.02070910700434,0.0
"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,-0.0143643296381787,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.1037375477322432,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.0432882613648854,0.0
"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.0299899672772256,0.0
"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.1278361341225915,0.0
